ID_Number,Activity,Start_Time,End_Time,Sleep_Location,Break_Location
340,S,21;00,2;30,H,
340,P,2;30,3;45,,
340,C,3;45,4;40,,
340,W,4;40,10;17,,
340,B,10;17,11;15,,Train
340,W,11;15,13;15,,
340,C,13;15,14;00,,
340,P,14;00,21;30,,
340,S,21;30,2;30,H,
340,P,2;30,3;30,,
340,C,3;30,4;40,,
340,W,4;40,10;17,,
340,B,10;17,11;15,,Train
340,W,11;15,13;15,,
340,C,13;15,14;00,,
340,P,14;00,18;00,,
340,S,18;00,20;30,H,
340,P,20;30,21;30,,
340,S,21;30,2;30,H,
340,P,2;30,4;00,,
340,C,4;00,4;40,,
340,W,4;40,10;17,,
340,B,10;17,11;15,,Train
340,W,11;15,13;15,,
340,C,13;15,14;00,,
340,P,14;00,22;00,,
340,S,22;00,2;30,H,
340,P,2;30,4;00,,
340,C,4;00,4;40,,
340,W,4;40,10;17,,
340,B,10;17,11;15,,Train
340,W,11;15,13;15,,
340,C,13;15,14;00,,
340,P,14;00,21;30,,
340,S,21;30,6;00,H,
340,P,6;00,22;00,,
340,S,22;00,5;30,H,
340,P,5;30,22;30,,
340,S,22;30,2;30,H,
340,P,2;30,4;00,,
340,C,4;00,4;40,,
340,W,4;40,10;17,,
340,B,10;17,11;15,,Train
340,W,11;15,13;15,,
340,C,13;15,14;00,,
340,P,14;00,21;00,,
340,S,21;00,2;30,H,
340,P,2;30,4;00,,
340,C,4;00,4;40,,
340,W,4;40,10;17,,
340,B,10;17,11;15,,Train
340,W,11;15,13;15,,
340,C,13;15,14;00,,
340,P,14;00,22;00,,
340,S,22;00,2;30,H,
340,P,2;30,4;00,,
340,C,4;00,4;40,,
340,W,4;40,10;17,,
340,B,10;17,11;15,,Train
340,W,11;15,13;15,,
340,C,13;15,14;00,,
340,P,14;00,20;00,,
340,S,20;00,2;40,H,
340,P,2;40,4;00,,
340,C,4;00,4;40,,
340,B,10;17,11;15,,Train
340,W,11;15,13;15,,
340,C,13;15,14;00,,
340,P,14;00,21;00,,
340,S,21;00,2;45,H,
340,P,2;45,4;00,,
340,C,4;00,4;40,,
340,W,4;40,10;17,,
340,B,10;17,11;15,,Train
340,W,11;15,13;15,,
340,C,13;15,14;00,,
340,P,14;00,21;00,,
340,S,21;00,6;00,H,
340,P,6;00,22;00,,
340,S,22;00,7;00,H,
340,P,7;00,23;00,,
340,S,23;00,0;00,H,
347,S,0;00,1;25,H,
347,P,1;25,2;25,,
347,C,2;25,4;00,,
347,W,4;00,11;55,,
347,B,11;55,12;40,,Off train
347,W,12;40,15;20,,
347,C,15;20,17;18,,
347,P,17;18,23;00,,
347,S,23;00,4;50,H,
347,P,4;50,5;35,,
347,C,5;35,5;56,,
347,W,5;56,14;35,,
347,L,14;35,15;55,,
347,C,15;55,16;20,,
347,P,16;20,21;00,,
347,S,21;00,3;50,H,
347,P,3;50,4;40,,
347,C,4;40,5;05,,
347,W,5;05,10;35,,
347,L,10;35,11;55,,
347,C,11;55,12;20,,
347,P,12;20,21;30,,
347,S,21;30,3;50,H,
347,P,3;50,4;40,,
347,C,4;40,5;07,,
347,W,5;07,10;35,,
347,L,10;35,11;55,,
347,C,11;55,12;25,,
347,P,12;25,20;30,,
347,S,20;30,3;50,H,
347,P,3;50,4;40,,
347,C,4;40,5;05,,
347,W,5;05,10;35,,
347,L,10;35,11;55,,
347,C,11;55,12;20,,
347,P,12;20,13;00,,
347,S,13;00,13;40,,
347,P,13;40,21;30,,
347,S,21;30,3;50,H,
347,P,3;50,4;40,,
347,C,4;40,5;10,,
347,W,5;10,9;45,,
347,L,9;45,10;55,,
347,C,10;55,12;20,,
347,P,12;20,14;20,,
347,S,14;20,15;00,,
347,P,15;00,20;30,,
347,S,20;30,5;30,H,
347,P,5;30,22;00,,
347,S,22;00,8;30,H,
347,P,8;30,12;45,,
347,C,12;45,13;15,,
347,W,13;15,22;02,,
347,C,22;02,22;30,,
347,S,22;30,8;30,,
347,P,8;30,21;00,,
347,S,21;00,3;40,H,
347,P,3;40,4;40,,
347,C,4;40,5;10,,
347,W,5;10,10;35,,
347,L,10;35,11;55,,
347,C,11;55,12;20,,
347,P,12;20,21;15,,
347,S,21;15,3;45,H,
347,P,3;45,4;45,,
347,C,4;45,5;09,,
347,W,5;09,10;35,,
347,L,10;35,11;55,,
347,C,11;55,12;25,,
347,P,12;25,22;00,,
347,S,22;00,3;40,H,
347,P,3;40,4;40,,
347,C,4;40,5;10,,
347,W,5;10,10;37,,
347,L,10;37,11;55,,
347,C,11;55,12;25,,
347,P,12;25,21;15,,
347,S,21;15,3;40,H,
347,P,3;40,4;40,,
347,C,4;40,5;00,,
347,W,5;00,10;35,,
347,L,10;35,11;55,,
347,C,11;55,12;25,,
347,P,12;25,23;30,,
347,S,23;30,9;45,A,
347,P,9;45,0;00,,
374,S,0;00,5;00,H,
374,P,5;00,5;20,,
374,C,5;20,7;00,,
374,W,7;00,18;00,,
374,L,18;00,19;30,,
374,C,19;30,20;30,,
374,P,20;30,23;00,,
374,S,23;00,5;00,H,
374,P,5;00,5;30,,
374,C,5;30,7;00,,
374,W,7;00,17;40,,
374,L,17;40,18;30,,
374,C,18;30,19;30,,
374,P,19;30,23;00,,
374,S,23;00,4;30,H,
374,P,4;30,5;30,,
374,C,5;30,6;30,,
374,W,6;30,16;30,,
374,L,16;30,16;45,,
374,C,16;45,17;45,,
374,P,17;45,23;30,,
374,S,23;30,4;30,H,
374,P,4;30,5;30,,
374,C,5;30,6;30,,
374,W,6;30,17;45,,
374,L,17;45,18;00,,
374,C,18;00,19;00,,
374,P,19;00,23;00,,
374,S,23;00,5;00,H,
374,P,5;00,6;00,,
374,C,6;00,7;30,,
374,W,7;30,16;00,,
374,C,16;00,17;00,,
374,P,17;00,23;30,,
374,S,23;30,5;15,H,
374,P,5;15,7;30,,
374,C,7;30,8;00,,
374,W,8;00,16;00,,
374,L,16;00,17;45,,
374,C,17;45,19;00,,
374,P,19;00,23;00,,
374,S,23;00,5;15,H,
374,P,5;15,7;30,,
374,C,7;30,8;00,,
374,W,8;00,16;00,,
374,L,16;00,17;00,,
374,C,17;00,17;45,,
374,P,17;45,23;00,,
374,S,23;00,2;45,H,
374,P,2;45,3;30,,
374,C,3;30,5;00,,
374,W,5;00,17;00,,
374,C,17;00,18;45,,
374,P,18;45,21;30,,
374,S,21;30,2;00,H,
374,P,2;00,2;30,,
374,C,2;30,4;00,,
374,W,4;00,16;00,,
374,C,16;00,18;00,,
374,P,18;00,21;00,,
374,S,21;00,6;00,H,
374,P,6;00,7;30,,
374,C,7;30,8;00,,
374,W,8;00,20;00,,
374,C,20;00,20;30,,
374,P,20;30,0;30,,
374,S,0;30,6;40,H,
374,P,6;40,7;30,,
374,C,7;30,8;00,,
374,W,8;00,19;00,,
374,C,19;00,19;45,,
374,P,19;45,0;00,,
374,S,0;00,4;30,H,
374,P,4;30,5;30,,
374,C,5;30,6;30,,
374,W,6;30,17;45,,
374,L,17;45,18;00,,
374,C,18;00,19;00,,
374,P,19;00,23;00,,
374,S,23;00,4;30,H,
374,P,4;30,5;30,,
374,C,5;30,6;30,,
374,W,6;30,17;30,,
374,L,17;30,17;45,,
374,C,17;45,19;00,,
374,P,19;00,23;00,,
374,S,23;00,4;30,H,
374,P,4;30,5;30,,
374,C,5;30,6;30,,
374,W,6;30,17;00,,
374,L,17;00,17;15,,
374,C,17;15,18;30,,
374,P,18;30,23;00,,
374,S,23;00,0;00,H,
382,S,0;00,7;30,H,
382,P,7;30,13;30,,
382,C,13;30,14;00,,
382,W,14;00,21;00,,
382,C,21;00,21;30,,
382,P,21;30,22;00,,
382,S,22;00,7;00,H,
382,P,7;00,13;30,,
382,C,13;30,14;00,,
382,W,14;00,21;00,,
382,C,21;00,21;30,,
382,P,21;30,23;00,,
382,S,23;00,7;00,H,
382,P,7;00,13;30,,
382,C,13;30,14;00,,
382,W,14;00,21;00,,
382,C,21;00,21;30,,
382,P,21;30,23;00,,
382,S,23;00,7;00,H,
382,P,7;00,13;30,,
382,C,13;30,14;00,,
382,W,14;00,21;00,,
382,C,21;00,21;30,,
382,P,21;30,23;00,,
382,S,23;00,7;00,H,
382,P,7;00,13;30,,
382,C,13;30,14;00,,
382,W,14;00,21;00,,
382,C,21;00,21;30,,
382,P,21;30,23;00,,
382,S,23;00,9;00,H,
382,P,9;00,22;00,,
382,S,22;00,8;30,H,
382,P,8;30,23;00,,
382,S,23;00,7;00,H,
382,P,7;00,13;30,,
382,C,13;30,14;00,,
382,W,14;00,21;00,,
382,C,21;00,21;30,,
382,P,21;30,23;00,,
382,S,23;00,7;00,H,
382,P,7;00,13;30,,
382,C,13;30,14;00,,
382,W,14;00,21;00,,
382,C,21;00,21;30,,
382,P,21;30,23;00,,
382,S,23;00,7;00,H,
382,P,7;00,13;30,,
382,C,13;30,14;00,,
382,W,14;00,21;00,,
382,C,21;00,21;30,,
382,P,21;30,23;00,,
382,S,23;00,7;00,H,
382,P,7;00,13;30,,
382,C,13;30,14;00,,
382,W,14;00,21;00,,
382,C,21;00,21;30,,
382,P,21;30,23;00,,
382,S,23;00,7;00,H,
382,P,7;00,13;30,,
382,C,13;30,14;00,,
382,W,14;00,21;00,,
382,C,21;00,21;30,,
382,P,21;30,23;00,,
382,S,23;00,9;00,H,
382,P,9;00,23;00,,
382,S,23;00,9;00,H,
382,P,9;00,23;00,,
382,S,23;00,0;00,H,
390,S,0;00,4;40,H,
390,P,4;40,5;25,,
390,C,5;25,5;44,,
390,W,5;44,9;16,,
390,B,9;16,10;15,,Off train
390,W,10;15,10;40,,
390,L,10;40,12;38,,
390,C,12;38,13;00,,
390,S,13;00,14;00,H,
390,P,14;00,22;00,,
390,S,22;00,4;40,H,
390,P,4;40,5;25,,
390,C,5;25,5;44,,
390,W,5;44,9;16,,
390,B,9;16,10;15,,Off train
390,W,10;15,10;40,,
390,L,10;40,12;38,,
390,C,12;38,13;00,,
390,P,13;00,14;00,,
390,S,14;00,14;30,H,
390,P,14;30,21;30,,
390,S,21;30,4;40,H,
390,P,4;40,5;25,,
390,C,5;25,5;44,,
390,W,5;44,9;16,,
390,B,9;16,10;15,,Off train
390,W,10;15,10;40,,
390,L,10;40,12;38,,
390,C,12;38,13;00,,
390,P,13;00,22;00,,
390,S,22;00,4;50,H,
390,P,4;50,5;25,,
390,C,5;25,5;44,,
390,W,5;44,9;16,,
390,B,9;16,10;15,,Off train
390,W,10;15,10;40,,
390,L,10;40,12;38,,
390,C,12;38,13;00,,
390,P,13;00,22;00,,
390,S,22;00,4;45,H,
390,P,4;45,5;25,,
390,C,5;25,5;44,,
390,W,5;44,9;16,,
390,B,9;16,10;15,,Off train
390,W,10;15,10;40,,
390,L,10;40,12;38,,
390,C,12;38,13;00,,
390,P,13;00,21;30,,
390,S,21;30,7;30,H,
390,P,7;30,22;30,,
390,S,22;30,8;15,H,
390,P,8;15,21;30,,
390,S,21;30,4;50,H,
390,P,4;50,5;25,,
390,C,5;25,5;44,,
390,W,5;44,9;16,,
390,B,9;16,10;15,,Off train
390,W,10;15,10;40,,
390,L,10;40,12;38,,
390,C,12;38,13;00,,
390,P,13;00,21;30,,
390,S,21;30,4;50,H,
390,P,4;50,5;25,,
390,C,5;25,5;44,,
390,W,5;44,9;16,,
390,B,9;16,10;15,,Off train
390,W,10;15,10;40,,
390,L,10;40,12;38,,
390,C,12;38,13;00,,
390,P,13;00,21;30,,
390,S,21;30,4;50,H,
390,P,4;50,5;25,,
390,C,5;25,5;44,,
390,W,5;44,9;16,,
390,B,9;16,10;15,,Off train
390,W,10;15,10;40,,
390,L,10;40,12;38,,
390,C,12;38,13;00,,
390,P,13;00,21;00,,
390,S,21;00,4;50,H,
390,P,4;50,5;25,,
390,C,5;25,5;44,,
390,W,5;44,9;16,,
390,B,9;16,10;15,,Off train
390,W,10;15,10;40,,
390,L,10;40,12;38,,
390,C,12;38,13;00,,
390,P,13;00,21;30,,
390,S,21;30,4;50,H,
390,P,4;50,5;25,,
390,C,5;25,5;44,,
390,W,5;44,9;16,,
390,B,9;16,10;15,,Off train
390,W,10;15,10;40,,
390,L,10;40,12;38,,
390,C,12;38,13;00,,
390,P,13;00,22;00,,
390,S,22;00,7;30,H,
390,P,7;30,22;00,,
390,S,22;00,8;00,H,
390,P,8;00,22;45,,
390,S,22;45,0;00,H,
404,S,0;00,5;30,H,
404,P,5;30,6;40,,
404,C,6;40,7;24,,
404,W,7;24,8;32,,
404,B,8;32,8;52,,Off train
404,W,8;52,9;37,,
404,B,9;37,10;10,,Train
404,W,10;10,10;55,,
404,B,10;55,11;23,,Off train
404,W,11;23,11;42,,
404,B,11;42,12;57,,Off train
404,W,12;57,13;17,,
404,B,13;17,13;39,,Off train
404,W,13;39,14;45,,
404,B,14;45,15;35,,Off train
404,W,15;35,16;41,,
404,B,16;41,17;34,,Off train
404,W,17;34,18;36,,
404,C,18;36,19;20,,
404,P,19;20,21;45,,
404,S,21;45,5;00,H,
404,P,5;00,6;00,,
404,C,6;00,6;25,,
404,W,6;25,7;35,,
404,B,7;35,8;00,,Off train
404,W,8;00,9;00,,
404,B,9;00,10;00,,Off train
404,W,10;00,14;04,,
404,C,14;04,14;50,,
404,P,14;50,18;30,,
404,S,18;30,4;30,H,
404,P,4;30,5;00,,
404,C,5;00,5;10,,
404,W,5;10,9;00,,
404,B,9;00,9;40,,Off train
404,W,9;40,10;30,,
404,B,10;30,11;00,,Off train
404,W,11;00,11;50,,
404,L,11;50,12;10,,
404,C,12;10,12;20,,
404,P,12;20,20;00,,
404,P,6;00,1;00,,
404,S,1;00,9;00,H,
404,P,9;00,10;00,,
404,C,10;00,11;00,,
404,W,11;00,12;00,,
404,B,12;00,13;00,,Off train
404,W,13;00,13;30,,
404,B,13;30,14;30,,Off train
404,W,14;30,15;30,,
404,B,15;30,16;20,,Off train
404,W,16;20,19;30,,
404,C,19;30,20;30,,
404,P,20;30,22;00,,
404,S,22;00,4;00,H,
404,P,4;00,4;30,,
404,C,4;30,5;00,,
404,W,5;00,13;30,,
404,C,13;30,14;00,,
404,P,14;00,21;30,,
404,S,21;30,5;00,H,
404,P,5;00,5;30,,
404,C,5;30,5;50,,
404,W,5;50,10;30,,
404,B,10;30,11;20,,Off train
404,W,11;20,12;30,,
404,P,12;30,22;30,,
404,S,22;30,5;00,H,
404,P,5;00,6;30,,
404,C,6;30,7;00,,
404,W,7;00,8;47,,
404,B,8;47,9;23,,Off train
404,W,9;23,10;23,,
404,B,10;23,11;19,,Off train
404,W,11;19,12;32,,
404,B,12;32,13;16,,Off train
404,W,13;16,13;35,,
404,B,13;35,14;16,,Off train
404,W,14;16,14;32,,
404,B,14;32,15;16,,Off train
404,W,15;16,17;00,,
404,C,17;00,17;30,,
404,P,17;30,21;30,,
404,S,21;30,5;30,H,
404,P,5;30,6;15,,
404,C,6;15,6;30,,
404,W,6;30,8;30,,
404,B,8;30,10;00,,Off train
404,W,10;00,15;30,,
404,C,15;30,15;45,,
404,P,15;45,20;00,,
404,S,20;00,5;00,H,
404,P,5;00,5;30,,
404,C,5;30,6;15,,
404,W,6;15,9;30,,
404,B,9;30,10;00,,Train
404,W,10;00,12;45,,
404,C,12;45,13;30,,
404,P,13;30,19;00,,
404,S,19;00,22;30,H,
404,P,22;30,22;50,,
404,C,22;50,0;30,,
404,W,0;30,2;45,,
404,B,2;45,4;15,,Off train
404,W,4;15,5;10,,
404,B,5;10,5;40,,Off train
404,W,5;40,6;40,,
404,B,6;40,7;10,,Off train
404,W,7;10,9;10,,
404,C,9;10,10;05,,
404,P,10;05,17;00,,
404,S,17;00,23;00,H,
404,P,23;00,23;45,,
404,C,23;45,1;30,,
404,W,1;30,3;20,,
404,B,3;20,4;00,,Train
404,W,4;00,5;30,,
404,B,5;30,6;10,,Off train
404,W,6;10,7;10,,
404,B,7;10,8;30,,Train
404,W,8;30,9;30,,
404,P,9;30,19;00,,
404,S,19;00,2;00,H,
404,S,3;20,4;00,A,
404,S,7;10,8;30,A,
404,P,2;00,2;45,,
404,C,2;45,3;00,,
404,W,3;00,6;00,,
404,S,6;00,10;00,A,
404,W,10;00,11;30,,
404,C,11;30,12;00,,
404,P,12;00,19;00,,
404,S,19;00,3;00,H,
404,P,3;00,3;15,,
404,C,3;15,3;50,,
404,W,3;50,9;50,,
404,B,9;50,10;30,,
404,W,10;30,12;30,,
404,C,12;30,12;50,,
404,P,12;50,23;50,,
404,S,23;50,0;00,H,
429,S,0;00,8;30,H,
429,P,8;30,10;00,,
429,C,10;00,11;45,,
429,W,11;45,16;40,,
429,B,16;40,18;20,,Off train
429,W,18;20,22;10,,
429,C,22;10,23;15,,
429,P,23;15,0;00,,
429,S,0;00,8;30,H,
429,P,8;30,10;00,,
429,C,10;00,11;45,,
429,W,11;45,16;40,,
429,B,16;40,18;20,,Off train
429,W,18;20,22;05,,
429,C,22;05,23;15,,
429,P,23;15,0;00,,
429,S,0;00,8;30,H,
429,P,8;30,10;00,,
429,C,10;00,11;45,,
429,W,11;45,16;40,,
429,B,16;40,18;20,,Off train
429,W,18;20,22;00,,
429,C,22;00,23;15,,
429,P,23;15,0;00,,
429,S,0;00,8;30,H,
429,P,8;30,10;00,,
429,C,10;00,11;45,,
429,W,11;45,16;40,,
429,B,16;40,18;20,,Off train
429,W,18;20,22;00,,
429,C,22;00,23;15,,
429,P,23;15,0;00,,
429,S,0;00,8;30,H,
429,P,8;30,10;00,,
429,C,10;00,11;45,,
429,W,11;45,16;40,,
429,B,16;40,18;20,,Off train
429,W,18;20,22;00,,
429,C,22;00,23;15,,
429,P,23;15,0;00,,
429,S,0;00,9;00,H,
429,P,9;00,0;00,,
429,S,0;00,10;00,H,
429,P,10;00,0;00,,
429,S,0;00,8;30,H,
429,P,8;30,10;00,,
429,C,10;00,11;45,,
429,W,11;45,16;40,,
429,B,16;40,18;20,,
429,W,18;20,22;00,,
429,C,22;00,23;15,,
429,P,23;15,0;00,,
429,S,0;00,8;30,H,
429,P,8;30,10;00,,
429,C,10;00,11;45,,
429,W,11;45,16;40,,
429,B,16;40,18;20,,Off train
429,W,18;20,22;00,,
429,C,22;00,23;15,,
429,P,23;15,0;00,,
429,S,0;00,8;30,H,
429,P,8;30,10;00,,
429,C,10;00,11;45,,
429,W,11;45,16;40,,
429,B,16;40,18;20,,Off train
429,W,18;20,22;00,,
429,C,22;00,23;15,,
429,P,23;15,0;00,,
429,S,0;00,8;30,H,
429,P,8;30,10;00,,
429,C,10;00,11;45,,
429,W,11;45,16;40,,
429,B,16;40,18;20,,Off train
429,W,18;20,22;00,,
429,C,22;00,23;15,,
429,P,23;15,0;00,,
429,S,0;00,8;30,H,
429,P,8;30,10;00,,
429,C,10;00,11;45,,
429,W,11;45,16;40,,
429,B,16;40,18;20,,Off train
429,W,18;20,22;00,,
429,C,22;00,23;15,,
429,P,23;15,0;00,,
429,S,0;00,9;00,H,
429,P,9;00,0;00,,
429,S,0;00,8;30,H,
429,P,8;30,0;00,,
435,S,0;00,6;30,H,
435,P,6;30,7;30,,
435,C,7;30,9;00,,
435,P,9;00,14;40,,
435,W,14;40,19;41,,
435,C,19;41,20;35,,
435,P,20;35,23;00,,
435,S,23;00,9;00,H,
435,P,9;00,13;30,,
435,C,13;30,14;15,,
435,P,14;15,14;40,,
435,W,14;40,19;40,,
435,P,19;40,20;00,,
435,C,20;00,20;45,,
435,P,20;45,0;00,,
435,S,0;00,9;00,H,
435,P,9;00,13;30,,
435,C,13;30,14;05,,
435,P,14;05,14;40,,
435,W,14;40,19;40,,
435,P,19;40,20;00,,
435,C,20;00,20;30,,
435,P,20;30,0;30,,
435,S,0;30,8;45,H,
435,P,8;45,15;30,,
435,S,15;30,17;00,H,
435,P,17;00,0;30,,
435,S,0;30,8;00,H,
435,P,8;00,13;30,,
435,C,13;30,14;00,,
435,P,14;00,14;40,,
435,W,14;40,19;40,,
435,P,19;40,20;00,,
435,C,20;00,20;30,,
435,P,20;30,1;00,,
435,S,1;00,8;30,H,
435,P,8;30,13;30,,
435,C,13;30,14;40,,
435,W,14;40,19;40,,
435,P,19;40,20;00,,
435,C,20;00,20;30,,
435,P,20;30,1;00,,
435,S,1;00,9;30,H,
435,P,9;30,13;30,,
435,C,13;30,14;40,,
435,W,14;40,19;40,,
435,C,19;40,20;30,,
435,P,20;30,0;00,,
435,S,0;00,6;00,H,
435,P,6;00,7;30,,
435,C,7;30,8;30,,
435,P,8;30,14;40,,
435,W,14;40,19;40,,
435,C,19;40,20;30,,
435,S,1;00,9;30,H,
435,P,9;30,13;30,,
435,C,13;30,14;10,,
435,P,14;10,14;40,,
435,W,14;40,19;40,,
435,C,19;40,20;30,,
435,P,20;30,1;00,,
435,S,1;00,9;30,H,
435,P,9;30,13;30,,
435,C,13;30,14;15,,
435,P,14;15,14;40,,
435,W,14;40,19;40,,
435,P,19;40,20;00,,
435,C,20;00,20;45,,
435,P,20;45,1;00,,
435,S,1;00,9;00,H,
435,P,9;00,0;00,,
435,S,0;00,8;30,H,
435,P,8;30,13;30,,
435,C,13;30,14;10,,
435,P,14;10,14;40,,
435,W,14;40,19;40,,
435,C,19;40,20;30,,
435,P,20;30,0;00,,
435,S,0;00,7;00,H,
435,P,7;00,0;00,,
435,S,0;00,8;00,A,
435,P,8;00,0;00,,
443,S,0;00,4;30,H,
443,P,4;30,5;40,,
443,C,5;40,6;03,,
443,W,6;03,9;30,,
443,I,9;30,14;30,,Off train
443,C,9;30,9;40,,
443,S,11;00,13;30,H,
443,C,14;20,14;30,,
443,W,14;30,20;09,,
443,C,20;09,20;19,,
443,P,20;19,21;30,,
443,S,21;30,5;00,H,
443,P,5;00,5;50,,
443,C,5;50,6;03,,
443,W,6;03,9;30,,
443,I,9;30,14;30,,Off train
443,C,9;30,9;40,,
443,S,11;00,13;00,H,
443,C,14;20,14;30,,
443,W,14;30,20;09,,
443,C,20;09,20;19,,
443,P,20;19,21;30,,
443,S,21;30,5;00,H,
443,P,5;00,5;50,,
443,C,5;50,6;03,,
443,W,6;03,9;30,,
443,I,9;30,14;30,,Off train
443,C,9;30,9;40,,
443,S,11;00,13;30,H,
443,C,14;20,14;30,,
443,W,14;30,16;00,,
443,C,20;09,20;19,,
443,P,20;19,22;00,,
443,S,22;00,5;00,H,
443,B,16;00,17;00,,Train
443,W,17;00,20;09,,
443,P,5;00,5;50,,
443,C,5;50,6;03,,
443,W,6;03,9;30,,
443,I,9;30,14;30,,Off train
443,C,9;30,9;40,,
443,S,10;00,12;00,H,
443,C,14;20,14;30,,
443,W,14;30,16;00,,
443,B,16;00,17;00,,Train
443,W,17;00,20;09,,
443,C,20;09,20;19,,
443,P,20;19,20;30,,
443,S,20;30,4;30,H,
443,P,4;30,5;40,,
443,C,5;40,6;03,,
443,W,6;03,9;30,,
443,I,9;30,14;30,,Off train
443,S,11;00,12;30,H,
443,W,14;30,20;09,,
443,C,20;09,20;19,,
443,P,20;19,22;00,,
443,S,22;00,7;30,H,
443,B,16;00,17;00,,
443,W,17;00,20;09,,
443,P,7;30,22;15,,
443,S,22;15,6;30,H,
443,P,6;30,22;00,,
443,S,22;00,4;30,H,
443,P,4;30,5;50,,
443,C,5;50,6;03,,
443,W,6;03,9;30,,
443,I,9;30,14;30,,Off train
443,C,9;30,9;40,,
443,S,11;00,12;30,H,
443,C,14;20,14;30,,
443,W,14;30,16;00,,
443,B,16;00,17;00,,Train
443,C,20;09,20;19,,
443,P,20;19,22;00,,
443,W,17;00,20;09,,
443,S,22;00,5;00,H,
443,P,5;00,5;50,,
443,C,5;50,6;03,,
443,W,6;03,9;30,,
443,I,9;30,14;30,,Off train
443,C,9;30,9;40,,
443,S,10;30,12;00,H,
443,C,14;20,14;30,,
443,W,14;30,16;00,,
443,B,16;00,17;00,,Train
443,W,17;00,20;09,,
443,C,20;09,20;19,,
443,P,20;19,22;00,,
443,S,22;00,4;30,H,
443,P,4;30,5;50,,
443,P,5;50,6;03,,
443,W,6;03,9;30,,
443,I,9;30,14;30,,Off train
443,C,9;30,9;50,,
443,S,11;00,12;30,H,
443,C,14;20,14;30,,
443,W,14;30,16;00,,
443,B,16;00,17;00,,Train
443,W,17;00,20;09,,
443,C,20;09,20;19,,
443,P,20;19,22;00,,
443,S,22;00,5;00,H,
443,P,5;00,5;50,,
443,C,5;50,6;03,,
443,W,6;03,9;30,,
443,I,9;30,14;30,,Off train
443,C,9;30,9;50,,
443,S,11;00,12;00,H,
443,C,14;20,14;30,,
443,W,14;30,16;00,,
443,B,16;00,17;00,,Train
443,W,17;00,20;09,,
443,C,20;09,20;19,,
443,P,20;19,22;30,,
443,S,22;30,5;00,H,
443,P,5;00,5;50,,
443,C,5;50,6;03,,
443,W,6;03,9;30,,
443,I,9;30,14;30,,Off train
443,C,9;30,9;50,,
443,S,12;00,13;00,H,
443,C,14;10,14;30,,
443,W,14;30,16;00,,
443,B,16;00,17;00,,Train
443,W,17;00,20;09,,
443,C,20;09,20;19,,
443,P,20;19,22;30,,
443,S,22;30,6;50,H,
443,P,6;50,23;30,,
443,S,23;30,8;00,H,
443,P,8;00,23;30,,
443,S,23;30,0;00,H,
444,C,0;45,1;00,,
444,P,1;00,3;00,,
444,S,3;00,11;45,H,
444,P,11;45,13;45,,
444,C,13;45,14;07,,
444,W,14;07,20;15,,
444,B,20;15,21;45,,Train
444,W,21;45,0;45,,
444,C,0;45,1;00,,
444,P,1;00,2;15,,
444,S,2;15,11;15,H,
444,P,11;15,17;15,,
444,C,17;15,17;35,,
444,W,17;35,21;45,,
444,B,21;45,23;00,,Train
444,W,23;00,2;01,,
444,P,0;00,3;00,,
444,S,3;00,11;00,H,
444,P,11;00,13;45,,
444,C,13;45,14;07,,
444,W,14;07,17;00,,
444,B,17;00,17;30,,Train
444,W,17;30,0;45,,
444,C,2;01,2;16,,
444,P,2;16,3;15,,
444,S,3;15,11;30,H,
444,P,11;30,17;15,,
444,C,17;15,17;35,,
444,W,17;35,21;45,,
444,B,21;45,23;00,,Train
444,W,23;00,2;01,,
444,C,2;01,2;16,,
444,P,2;16,4;15,,
444,S,4;15,11;00,H,
444,P,11;00,1;00,,
444,S,1;00,10;00,H,
444,P,10;00,23;00,,
444,S,23;00,7;00,H,
444,P,7;00,7;45,,
444,C,7;45,8;00,,
444,W,8;00,14;30,,
444,C,14;30,14;45,,
444,P,14;45,0;00,,
444,S,0;00,9;00,H,
444,P,9;00,13;45,,
444,C,13;45,14;07,,
444,W,14;07,20;15,,
444,B,20;15,21;45,,Train
444,W,21;45,0;45,,
444,C,0;45,1;00,,
444,P,1;00,2;45,,
444,S,2;45,10;45,H,
444,P,10;45,13;45,,
444,C,13;45,14;07,,
444,W,14;07,20;15,,
444,B,20;15,21;45,,Train
444,W,21;45,0;45,,
444,C,0;45,1;00,,
444,P,1;00,3;15,,
444,S,3;15,11;30,H,
444,P,11;30,17;15,,
444,C,17;15,17;35,,
444,W,17;35,21;45,,
444,B,21;45,23;00,,Train
444,W,23;00,2;01,,
444,C,2;01,2;15,,
444,P,2;15,3;30,,
444,S,3;30,11;30,H,
444,P,11;30,17;15,,
444,C,17;15,17;35,,
444,W,17;35,21;45,,
444,B,21;45,23;00,,Off train
444,S,23;00,2;01,,
444,C,2;01,2;15,,
444,P,2;15,4;00,,
444,S,4;00,11;30,H,
444,P,11;30,0;00,,
444,S,0;00,9;00,H,
444,P,9;00,23;30,,
444,S,23;30,6;45,H,
444,P,6;45,7;45,,
444,C,7;45,8;00,,
444,W,8;00,14;30,,
444,C,14;30,14;45,,
444,P,14;45,0;00,,
468,P,0;00,1;30,,
468,S,1;30,6;30,H,
468,P,6;30,9;30,,
468,C,9;30,11;40,,
468,W,11;40,18;30,,
468,C,18;30,19;30,,
468,P,19;30,1;30,,
468,S,1;30,7;30,H,
