ID Number,Date,Activity,Start Time,End Time,Sleep Location,Break Location
0113,1/6/2010,P,14:00,14:30,,
0113,1/6/2010,C,14:30,15:25,,
0113,1/6/2010,W,15:25,2:00,,
0113,1/7/2010,C,2:00,3:00,,
0113,1/7/2010,P,3:00,4:00,,
0113,1/7/2010,S,4:00,13:30,H,
0113,1/7/2010,P,13:30,14:15,,
0113,1/7/2010,C,14:15,15:25,,
0113,1/7/2010,W,15:25,2:00,,
0113,1/8/2010,P,2:00,3:00,,
0113,1/8/2010,P,3:00,4:00,,
0113,1/8/2010,S,4:00,13:15,H,
0113,1/8/2010,P,13:15,14:15,,
0113,1/8/2010,C,14:15,15:25,,
0113,1/8/2010,W,15:25,2:00,,
0113,1/9/2010,C,2:00,3:00,,
0113,1/9/2010,P,3:00,5:00,,
0113,1/9/2010,S,5:00,12:00,H,
0113,1/9/2010,P,12:00,16:00,,
0113,1/9/2010,S,16:00,20:00,H,
0113,1/9/2010,P,20:00,4:00,,
0113,1/10/2010,S,4:00,14:00,H,
0113,1/10/2010,P,14:00,18:00,,
0113,1/10/2010,C,18:00,19:00,,
0113,1/10/2010,W,19:00,3:00,,
0113,1/11/2010,C,3:00,4:00,,
0113,1/11/2010,S,4:00,14:00,H,
0113,1/11/2010,P,14:00,14:30,,
0113,1/11/2010,C,14:30,15:25,,
0113,1/11/2010,W,15:25,2:00,,
0113,1/12/2010,C,2:00,3:00,,
0113,1/12/2010,P,3:00,4:00,,
0113,1/12/2010,S,4:00,13:30,H,
0113,1/12/2010,P,13:30,14:15,,
0113,1/12/2010,C,14:15,15:25,,
0113,1/12/2010,W,15:25,18:00,,
0113,1/13/2010,C,2:00,3:00,,
0113,1/13/2010,P,3:00,4:00,,
0113,1/13/2010,S,4:00,13:00,H,
0113,1/13/2010,P,13:00,14:15,,
0113,1/13/2010,C,14:15,15:25,,
0113,1/13/2010,W,15:25,18:00,,
0113,1/14/2010,C,2:00,3:00,,
0113,1/14/2010,P,3:00,4:00,,
0113,1/14/2010,S,4:00,13:30,H,
0113,1/14/2010,P,13:30,14:15,,
0113,1/14/2010,C,14:15,15:25,,
0113,1/14/2010,W,15:25,17:00,,
0113,1/14/2010,S,17:00,18:00,A,
0113,1/15/2010,C,2:00,3:00,,
0113,1/15/2010,P,3:00,4:00,,
0113,1/15/2010,S,4:00,12:30,H,
0113,1/15/2010,P,12:30,14:00,,
0113,1/15/2010,C,14:00,15:25,,
0113,1/15/2010,W,15:25,18:00,,
0113,1/16/2010,C,2:00,3:00,,
0113,1/16/2010,P,3:00,4:00,,
0113,1/16/2010,S,4:00,13:00,H,
0113,1/16/2010,P,13:00,4:00,,
0113,1/17/2010,S,4:00,13:00,H,
0113,1/17/2010,P,13:00,16:00,,
0113,1/17/2010,C,16:00,17:18,,
0113,1/17/2010,W,17:18,0:00,,
0062,1/18/2010,C,0:00,0:20,,
0062,1/18/2010,P,0:20,1:15,,
0062,1/18/2010,S,1:15,8:30,H,
0062,1/18/2010,P,8:30,14:30,,
0062,1/18/2010,C,14:30,14:55,,
0062,1/18/2010,W,14:55,0:00,,
0062,1/19/2010,C,0:00,0:20,,
0062,1/19/2010,P,0:20,1:30,,
0062,1/19/2010,S,1:30,8:45,H,
0062,1/19/2010,P,8:45,14:30,,
0062,1/19/2010,C,14:30,14:59,,
0062,1/19/2010,W,14:59,0:00,,
0062,1/20/2010,C,0:00,0:20,,
0062,1/20/2010,P,0:20,1:15,,
0062,1/20/2010,S,1:15,9:00,H,
0062,1/20/2010,P,9:00,14:30,,
0062,1/20/2010,C,14:30,14:59,,
0062,1/20/2010,W,14:59,0:00,,
0062,1/21/2010,C,0:00,0:20,,
0062,1/21/2010,P,0:20,1:30,,
0062,1/21/2010,S,1:30,9:00,H,
0062,1/21/2010,P,9:00,14:30,,
0062,1/21/2010,C,14:30,14:59,,
0062,1/21/2010,P,14:59,0:00,,
0062,1/22/2010,C,0:00,0:25,,
0062,1/22/2010,P,0:25,1:00,,
0062,1/22/2010,S,1:00,9:00,H,
0062,1/22/2010,P,9:00,14:30,,
0062,1/22/2010,C,14:30,14:59,,
0062,1/22/2010,W,14:59,0:00,,
0062,1/23/2010,C,0:00,0:29,,
0062,1/23/2010,P,0:29,0:00,,
0062,1/24/2010,P,0:00,23:59,,
0062,1/25/2010,C,0:00,0:25,,
0062,1/25/2010,P,0:25,1:30,,
0062,1/25/2010,S,1:30,8:00,H,
0062,1/25/2010,P,8:00,14:30,,
0062,1/25/2010,C,14:30,14:59,,
0062,1/25/2010,W,14:59,0:00,,
0062,1/26/2010,C,0:00,0:25,,
0062,1/26/2010,P,0:25,1:00,,
0062,1/26/2010,S,1:00,8:45,H,
0062,1/26/2010,P,8:45,14:30,,
0062,1/26/2010,C,14:30,14:59,,
0062,1/26/2010,W,14:59,0:00,,
0062,1/27/2010,C,0:00,0:25,,
0062,1/27/2010,P,0:25,1:30,,
0062,1/27/2010,S,1:30,9:00,H,
0062,1/27/2010,P,9:00,14:30,,
0062,1/27/2010,C,14:30,14:59,,
0062,1/27/2010,W,14:59,0:00,,
0062,1/28/2010,C,0:00,0:20,,
0062,1/28/2010,P,0:20,1:30,,
0062,1/28/2010,S,1:30,9:00,H,
0062,1/28/2010,P,9:00,14:30,,
0062,1/28/2010,C,14:30,14:59,,
0062,1/28/2010,W,14:59,0:00,,
0062,1/29/2010,C,0:00,0:25,,
0062,1/29/2010,P,0:25,1:30,,
0062,1/29/2010,S,1:30,9:00,H,
0062,1/29/2010,P,9:00,14:30,,
0062,1/29/2010,C,14:30,14:59,,
0062,1/29/2010,W,14:59,0:00,,
0062,1/30/2010,C,0:00,0:25,,
0062,1/30/2010,P,0:25,0:00,,
0062,1/31/2010,P,0:00,23:59,,
0081,1/4/2010,S,0:00,9:05,H,
0081,1/4/2010,P,9:05,17:25,,
0081,1/4/2010,C,17:25,18:00,,
0081,1/4/2010,W,18:00,5:20,,
0081,1/5/2010,C,5:20,6:50,,
0081,1/5/2010,P,6:50,7:15,,
0081,1/5/2010,S,7:15,12:17,H,
0081,1/5/2010,P,12:17,22:21,,
0081,1/5/2010,S,22:21,8:13,H,
0081,1/6/2010,P,8:13,9:14,,
0081,1/6/2010,S,9:14,12:45,H,
0081,1/6/2010,P,12:45,22:40,,
0081,1/6/2010,S,22:40,7:22,H,
0081,1/7/2010,P,7:22,9:15,,
0081,1/7/2010,C,9:15,11:00,,
0081,1/7/2010,W,11:00,21:30,,
0081,1/7/2010,C,21:30,23:00,,
0081,1/7/2010,P,23:00,23:30,,
0081,1/7/2010,S,23:30,10:30,H,
0081,1/8/2010,P,10:30,18:15,,
0081,1/8/2010,S,18:15,18:47,H,
0081,1/8/2010,P,18:47,0:30,,
0081,1/9/2010,S,0:30,10:12,H,
0081,1/9/2010,P,10:12,21:58,,
0081,1/9/2010,S,21:58,6:00,H,
0081,1/10/2010,P,6:00,7:30,,
0081,1/10/2010,C,7:30,9:00,,
0081,1/10/2010,W,9:00,19:36,,
0081,1/10/2010,L,19:36,5:40,,
0081,1/11/2010,C,5:40,7:10,,
0081,1/11/2010,P,7:10,7:25,,
0081,1/11/2010,S,7:25,14:10,H,
0081,1/11/2010,P,14:10,0:25,,
0081,1/12/2010,S,0:25,8:24,H,
0081,1/12/2010,P,8:24,22:18,,
0081,1/12/2010,C,22:18,2:19,,
0081,1/13/2010,C,11:02,12:45,,
0081,1/13/2010,P,12:45,22:18,,
0081,1/13/2010,S,22:18,8:30,H,
0081,1/14/2010,P,8:30,14:45,,
0081,1/14/2010,C,14:45,16:11,,
0081,1/14/2010,W,16:11,1:22,,
0081,1/15/2010,C,1:22,3:35,,
0081,1/15/2010,P,3:35,4:05,,
0081,1/15/2010,S,4:05,11:01,H,
0081,1/15/2010,P,11:01,0:50,,
0081,1/16/2010,S,0:50,11:15,H,
0081,1/16/2010,P,11:15,23:20,,
0081,1/16/2010,S,23:20,3:16,H,
0081,1/17/2010,P,3:16,5:00,,
0081,1/17/2010,C,5:00,6:16,,
0081,1/17/2010,W,6:16,16:30,,
0081,1/17/2010,C,16:30,18:00,,
0081,1/17/2010,P,18:00,20:39,,
0081,1/17/2010,S,20:39,0:00,H,
0177,1/4/2010,S,0:00,5:50,H,
0177,1/4/2010,P,5:50,6:30,,
0177,1/4/2010,C,6:30,7:05,,
0177,1/4/2010,W,7:05,11:45,,
0177,1/4/2010,B,11:45,12:25,,Off train
0177,1/4/2010,W,12:25,15:15,,
0177,1/4/2010,B,15:15,15:55,,Off train
0177,1/4/2010,W,15:55,17:20,,
0177,1/4/2010,C,17:20,17:50,,
0177,1/4/2010,P,17:50,21:30,,
0177,1/4/2010,S,21:30,5:50,H,
0177,1/5/2010,P,5:50,6:30,,
0177,1/5/2010,C,6:30,7:05,,
0177,1/5/2010,W,7:05,11:45,,
0177,1/5/2010,B,11:45,12:25,,Off train
0177,1/5/2010,W,12:25,15:15,,
0177,1/5/2010,B,15:15,15:55,,Off train
0177,1/5/2010,W,15:55,17:20,,
0177,1/5/2010,C,17:20,17:50,,
0177,1/5/2010,P,17:50,21:00,,
0177,1/5/2010,S,21:00,5:50,H,
0177,1/6/2010,P,5:50,6:30,,
0177,1/6/2010,C,6:30,7:05,,
0177,1/6/2010,W,7:05,11:45,,
0177,1/6/2010,B,11:45,12:25,,Off train
0177,1/6/2010,W,12:25,15:15,,
0177,1/6/2010,B,15:15,15:55,,Off train
0177,1/6/2010,W,15:55,17:20,,
0177,1/6/2010,C,17:20,17:50,,
0177,1/6/2010,P,17:50,21:00,,
0177,1/6/2010,S,21:00,5:00,H,
0177,1/7/2010,P,5:00,6:30,,
0177,1/7/2010,C,6:30,7:05,,
0177,1/7/2010,W,7:05,11:45,,
0177,1/7/2010,B,11:45,12:25,,Off train
0177,1/7/2010,W,12:25,15:15,,
0177,1/7/2010,B,15:15,15:55,,Off train
0177,1/7/2010,W,15:55,17:20,,
0177,1/7/2010,C,17:20,17:50,,
0177,1/7/2010,P,17:50,21:00,,
0177,1/7/2010,S,21:00,5:50,H,
0177,1/8/2010,P,5:50,6:30,,
0177,1/8/2010,C,6:30,7:05,,
0177,1/8/2010,W,7:05,11:45,,
0177,1/8/2010,B,11:45,12:25,,Off train
0177,1/8/2010,W,12:25,15:15,,
0177,1/8/2010,B,15:15,15:55,,Off train
0177,1/8/2010,W,15:55,17:20,,
0177,1/8/2010,C,17:20,17:50,,
0177,1/8/2010,P,17:50,22:00,,
0177,1/8/2010,S,22:00,8:00,H,
0177,1/9/2010,P,8:00,23:00,,
0177,1/9/2010,S,23:00,7:45,H,
0177,1/10/2010,P,7:45,21:30,,
0177,1/10/2010,S,21:30,5:50,H,
0177,1/11/2010,P,5:50,6:30,,
0177,1/11/2010,C,6:30,7:05,,
0177,1/11/2010,W,7:05,11:45,,
0177,1/11/2010,B,11:45,12:25,,Off train
0177,1/11/2010,W,12:25,15:15,,
0177,1/11/2010,B,15:15,15:55,,Off train
0177,1/11/2010,W,15:55,17:20,,
0177,1/11/2010,C,17:20,17:50,,
0177,1/11/2010,P,17:50,21:30,,
0177,1/11/2010,S,21:30,5:50,H,
0177,1/12/2010,P,5:50,6:30,,
0177,1/12/2010,C,6:30,7:05,,
0177,1/12/2010,W,7:05,11:45,,
0177,1/12/2010,B,11:45,12:25,,Off train
0177,1/12/2010,W,12:25,15:15,,
0177,1/12/2010,B,15:15,15:55,,Off train
0177,1/12/2010,W,15:55,17:20,,
0177,1/12/2010,C,17:20,17:50,,
0177,1/12/2010,P,17:50,21:15,,
0177,1/12/2010,S,21:15,5:50,H,
0177,1/13/2010,P,5:50,6:30,,
0177,1/13/2010,C,6:30,7:05,,
0177,1/13/2010,W,7:05,11:45,,
0177,1/13/2010,B,11:45,12:25,,Off train
0177,1/13/2010,W,12:25,15:30,,
0177,1/13/2010,B,15:30,15:55,,Off train
0177,1/13/2010,W,15:55,17:20,,
0177,1/13/2010,C,17:20,17:50,,
0177,1/13/2010,P,17:50,21:00,,
0177,1/13/2010,S,21:00,5:50,H,
0177,1/14/2010,P,5:50,6:30,,
0177,1/14/2010,C,6:30,7:05,,
0177,1/14/2010,W,7:05,11:45,,
0177,1/14/2010,B,11:45,12:25,,Off train
0177,1/14/2010,W,12:25,15:15,,
0177,1/14/2010,B,15:15,15:55,,Off train
0177,1/14/2010,W,15:55,17:20,,
0177,1/14/2010,C,17:20,17:50,,
0177,1/14/2010,P,17:50,21:00,,
0177,1/14/2010,S,21:00,5:50,H,
0177,1/15/2010,P,5:50,6:30,,
0177,1/15/2010,C,6:30,7:05,,
0177,1/15/2010,W,7:05,11:45,,
0177,1/15/2010,B,11:45,12:25,,Off train
0177,1/15/2010,W,12:25,15:15,,
0177,1/15/2010,B,15:15,15:55,,Off train
0177,1/15/2010,W,15:55,18:00,,
0177,1/15/2010,C,18:00,18:30,,
0177,1/15/2010,P,18:30,22:00,,
0177,1/15/2010,S,22:00,8:00,H,
0177,1/16/2010,P,8:00,23:00,,
0177,1/16/2010,S,23:00,7:30,H,
0177,1/17/2010,P,7:30,21:30,,
0177,1/17/2010,S,21:30,0:00,H,
0186,1/4/2010,S,0:00,5:10,H,
0186,1/4/2010,P,5:10,5:45,,
0186,1/4/2010,C,5:45,6:12,,
0186,1/4/2010,W,6:12,9:35,,
0186,1/4/2010,B,9:35,10:10,,Off train
0186,1/4/2010,S,9:45,10:02,A,
0186,1/4/2010,W,10:10,13:15,,
0186,1/4/2010,B,13:15,14:20,,Off train
0186,1/4/2010,S,14:00,14:12,A,
0186,1/4/2010,W,14:20,17:06,,
0186,1/4/2010,C,17:06,17:50,,
0186,1/4/2010,P,17:50,23:00,,
0186,1/4/2010,S,23:00,5:10,H,
0186,1/5/2010,P,5:10,5:40,,
0186,1/5/2010,C,5:40,6:12,,
0186,1/5/2010,W,6:12,9:35,,
0186,1/5/2010,B,9:35,10:10,,Off train
0186,1/5/2010,S,9:40,10:03,A,
0186,1/5/2010,B,10:10,13:16,,Off train
0186,1/5/2010,W,13:16,14:22,,
0186,1/5/2010,S,13:25,14:13,A,
0186,1/5/2010,W,14:22,16:30,,
0186,1/5/2010,L,16:30,17:06,,
0186,1/5/2010,C,17:06,17:45,,
0186,1/5/2010,P,17:45,21:35,,
0186,1/5/2010,S,21:35,5:10,H,
0186,1/6/2010,P,5:10,5:45,,
0186,1/6/2010,C,5:45,6:15,,
0186,1/6/2010,W,6:15,9:15,,
0186,1/6/2010,B,9:15,10:05,,Off train
0186,1/6/2010,S,9:30,10:02,A,
0186,1/6/2010,W,10:05,13:20,,
0186,1/6/2010,B,13:20,14:20,,Off train
0186,1/6/2010,S,13:30,14:12,A,
0186,1/6/2010,W,14:20,16:30,,
0186,1/6/2010,L,16:30,17:00,,
0186,1/6/2010,C,17:00,17:35,,
0186,1/6/2010,P,17:35,22:15,,
0186,1/6/2010,S,22:15,5:10,H,
0186,1/7/2010,P,5:10,5:45,,
0186,1/7/2010,C,5:45,6:12,,
0186,1/7/2010,W,6:12,9:15,,
0186,1/7/2010,B,9:15,10:10,,Off train
0186,1/7/2010,W,10:10,13:16,,
0186,1/7/2010,B,13:16,14:20,,Off train
0186,1/7/2010,S,13:30,14:13,A,
0186,1/7/2010,W,14:20,16:30,,
0186,1/7/2010,L,16:30,17:06,,
0186,1/7/2010,C,17:06,17:35,,
0186,1/7/2010,P,17:35,21:45,,
0186,1/7/2010,S,21:45,5:01,H,
0186,1/8/2010,P,5:01,5:40,,
0186,1/8/2010,C,5:40,6:10,,
0186,1/8/2010,W,6:10,9:17,,
0186,1/8/2010,B,9:17,10:10,,Off train
0186,1/8/2010,W,10:10,13:15,,
0186,1/8/2010,B,13:15,14:20,,Off train
0186,1/8/2010,S,13:30,14:12,A,
0186,1/8/2010,W,14:20,16:30,,
0186,1/8/2010,L,16:30,17:05,,
0186,1/8/2010,C,17:05,17:35,,
0186,1/8/2010,P,17:35,1:30,,
0186,1/9/2010,S,1:30,9:00,H,
0186,1/9/2010,P,9:00,13:30,,
0186,1/9/2010,C,13:30,14:00,,
0186,1/9/2010,W,14:00,17:40,,
0186,1/9/2010,B,17:40,18:40,,Off train
0186,1/9/2010,W,18:40,21:10,,
0186,1/9/2010,C,21:10,21:45,,
0186,1/9/2010,P,21:45,1:30,,
0186,1/10/2010,S,1:30,9:30,H,
0186,1/10/2010,P,9:30,22:00,,
0186,1/10/2010,S,22:00,5:19,H,
0186,1/11/2010,P,5:19,5:45,,
0186,1/11/2010,C,5:45,6:12,,
0186,1/11/2010,W,6:12,9:25,,
0186,1/11/2010,B,9:25,10:10,,Off train
0186,1/11/2010,S,9:30,10:03,A,
0186,1/11/2010,W,10:10,13:30,,
0186,1/11/2010,B,13:30,14:20,,Off train
0186,1/11/2010,W,14:20,16:30,,
0186,1/11/2010,L,16:30,16:50,,
0186,1/11/2010,C,16:50,17:30,,
0186,1/11/2010,P,17:30,23:10,,
0186,1/11/2010,S,23:10,5:10,H,
0186,1/12/2010,P,5:10,5:45,,
0186,1/12/2010,C,5:45,6:12,,
0186,1/12/2010,W,6:12,9:05,,
0186,1/12/2010,B,9:05,10:10,,Off train
0186,1/12/2010,W,10:10,13:20,,
0186,1/12/2010,B,13:20,14:20,,Off train
0186,1/12/2010,S,13:35,14:12,A,
0186,1/12/2010,W,14:20,16:30,,
0186,1/12/2010,L,16:30,17:05,,
0186,1/12/2010,C,17:05,18:00,,
0186,1/12/2010,P,18:00,21:35,,
0186,1/12/2010,S,21:35,5:10,H,
0186,1/13/2010,P,5:10,5:45,,
0186,1/13/2010,C,5:45,6:12,,
0186,1/13/2010,W,6:12,9:15,,
0186,1/13/2010,B,9:15,10:10,,Off train
0186,1/13/2010,S,9:45,10:03,A,
0186,1/13/2010,W,10:10,13:20,,
0186,1/13/2010,B,13:20,14:20,,Off train
0186,1/13/2010,S,13:30,14:12,A,
0186,1/13/2010,W,14:20,16:30,,
0186,1/13/2010,L,16:30,17:05,,
0186,1/13/2010,C,17:05,18:10,,
0186,1/13/2010,P,18:10,21:30,,
0186,1/13/2010,S,21:30,5:10,H,
0186,1/14/2010,P,5:10,5:50,,
0186,1/14/2010,C,5:50,6:18,,
0186,1/14/2010,W,6:18,9:05,,
0186,1/14/2010,B,9:05,10:10,,Off train
0186,1/14/2010,S,9:45,10:02,A,
0186,1/14/2010,W,10:10,13:20,,
0186,1/14/2010,B,13:20,14:20,,Off train
0186,1/14/2010,W,14:20,16:30,,
0186,1/14/2010,L,16:30,17:00,,
0186,1/14/2010,C,17:00,17:40,,
0186,1/14/2010,P,17:40,21:45,,
0186,1/14/2010,S,21:45,5:10,H,
0186,1/15/2010,P,5:10,5:45,,
0186,1/15/2010,C,5:45,6:10,,
0186,1/15/2010,W,6:10,9:20,,
0186,1/15/2010,B,9:20,10:10,,Off train
0186,1/15/2010,S,9:45,10:02,A,
0186,1/15/2010,W,10:10,13:20,,
0186,1/15/2010,B,13:20,14:20,,Off train
0186,1/15/2010,S,13:30,14:12,A,
0186,1/15/2010,W,14:20,16:30,,
0186,1/15/2010,L,16:30,16:50,,
0186,1/15/2010,C,16:50,17:30,,
0186,1/15/2010,P,17:30,2:00,,
0186,1/16/2010,S,2:00,8:30,H,
0186,1/16/2010,P,8:30,13:30,,
0186,1/16/2010,C,13:30,14:08,,
0186,1/16/2010,W,14:08,17:40,,
0186,1/16/2010,B,17:40,18:40,,
0186,1/16/2010,W,18:40,21:12,,
0186,1/16/2010,C,21:12,21:35,,
0186,1/16/2010,P,21:35,0:30,,
0186,1/17/2010,S,0:30,8:30,H,
0186,1/17/2010,P,8:30,18:30,,
0186,1/17/2010,C,18:30,19:00,,
0186,1/17/2010,W,19:00,0:00,,
0202,1/13/2010,S,0:30,8:00,H,
0202,1/13/2010,P,8:00,17:10,,
0202,1/13/2010,C,17:10,19:00,,
0202,1/13/2010,W,19:00,4:00,,
0202,1/13/2010,P,0:00,0:30,,
0202,1/14/2010,B,4:00,5:40,,Off train
0202,1/14/2010,S,4:15,5:30,A,
0202,1/14/2010,W,5:40,7:00,,
0202,1/14/2010,C,7:00,9:00,,
0202,1/14/2010,P,9:00,11:00,,
0202,1/14/2010,S,11:00,16:00,H,
0202,1/14/2010,P,16:00,17:10,,
0202,1/14/2010,C,17:10,19:00,,
0202,1/14/2010,W,19:00,0:00,,
0202,1/15/2010,B,0:00,1:45,,Off train
0202,1/15/2010,S,0:30,1:30,A,
0202,1/15/2010,W,1:45,7:00,,
0202,1/15/2010,C,7:00,8:50,,
0202,1/15/2010,P,8:50,10:50,,
0202,1/15/2010,S,10:50,16:00,H,
0202,1/15/2010,P,16:00,17:10,,
0202,1/15/2010,C,17:10,19:00,,
0202,1/15/2010,W,19:00,3:45,,
0202,1/16/2010,B,3:45,5:30,,Off train
0202,1/16/2010,S,4:00,5:20,A,
0202,1/16/2010,W,5:30,7:00,,
0202,1/16/2010,C,7:00,8:35,,
0202,1/16/2010,P,8:35,11:00,,
0202,1/16/2010,S,11:00,16:00,H,
0202,1/16/2010,P,16:00,17:10,,
0202,1/16/2010,C,17:10,19:00,,
0202,1/16/2010,B,19:00,21:00,,Off train
0202,1/16/2010,W,21:00,3:00,,
0202,1/17/2010,B,3:00,4:30,,Off train
0202,1/17/2010,S,3:15,4:15,A,
0202,1/17/2010,W,4:30,7:00,,
0202,1/17/2010,C,7:00,8:30,,
0202,1/17/2010,P,8:30,13:00,,
0202,1/17/2010,S,13:00,19:00,H,
0202,1/17/2010,P,19:00,21:10,,
0202,1/17/2010,C,21:10,23:00,,
0202,1/17/2010,W,23:00,6:00,,
0202,1/18/2010,B,6:00,8:00,,
0202,1/18/2010,S,6:30,7:50,A,
0202,1/18/2010,W,8:00,11:00,,
0202,1/18/2010,C,11:00,13:00,,
0202,1/18/2010,P,13:00,16:00,,
0202,1/18/2010,S,16:00,18:00,H,
0202,1/18/2010,P,18:00,23:30,,
0202,1/18/2010,S,23:30,8:00,H,
0202,1/19/2010,P,8:00,23:30,,
0202,1/19/2010,S,23:30,8:00,H,
0202,1/20/2010,P,8:00,17:10,,
0202,1/20/2010,C,17:10,19:00,,
0202,1/20/2010,W,19:00,0:00,,
0202,1/21/2010,B,0:00,2:00,,
0202,1/21/2010,W,2:00,7:00,,
0202,1/21/2010,C,7:00,9:30,,
0202,1/21/2010,P,9:30,11:30,,
0202,1/21/2010,S,11:30,16:30,H,
0202,1/21/2010,P,16:30,17:10,,
0202,1/21/2010,C,17:10,19:00,,
0202,1/21/2010,W,19:00,0:00,,
0202,1/22/2010,B,0:00,1:30,,Off train
0202,1/22/2010,S,0:15,1:15,A,
0202,1/22/2010,W,1:30,7:00,,
0202,1/22/2010,C,7:00,8:40,,
0202,1/22/2010,P,8:40,10:30,,
0202,1/22/2010,S,10:30,16:30,H,
0202,1/22/2010,P,16:30,17:15,,
0202,1/22/2010,C,17:15,19:00,,
0202,1/22/2010,W,19:00,0:00,,
0202,1/23/2010,B,0:00,1:30,,Off train
0202,1/23/2010,W,1:30,7:00,,
0202,1/23/2010,C,7:00,8:50,,
0202,1/23/2010,P,8:50,11:00,,
0202,1/23/2010,S,11:00,16:30,H,
0202,1/23/2010,P,16:30,17:15,,
0202,1/23/2010,C,17:15,19:00,,
0202,1/23/2010,B,19:00,21:00,,Off train
0202,1/24/2010,B,3:00,5:00,,Off train
0202,1/24/2010,S,3:10,4:30,A,
0202,1/24/2010,W,5:00,7:00,,
0202,1/24/2010,C,7:00,8:30,,
0202,1/24/2010,P,8:30,14:00,,
0202,1/24/2010,S,14:00,20:00,H,
0202,1/24/2010,P,20:00,21:15,,
0202,1/24/2010,C,21:15,23:00,,
0202,1/24/2010,B,23:00,1:30,,Off train
0202,1/23/2010,W,21:00,3:00,,
0202,1/25/2010,W,1:30,6:00,,
0202,1/25/2010,B,6:00,7:45,,
0202,1/25/2010,W,7:45,11:00,,
0202,1/25/2010,C,11:00,12:40,,
0202,1/25/2010,P,12:40,16:00,,
0202,1/25/2010,S,16:00,18:30,H,
0202,1/25/2010,P,18:30,23:30,,
0202,1/25/2010,S,23:30,8:30,H,
0202,1/26/2010,P,8:30,0:00,,
0203,1/11/2010,W,0:00,1:30,,
0203,1/11/2010,C,1:30,2:30,,
0203,1/11/2010,S,2:30,11:30,H,
0203,1/11/2010,P,11:30,13:00,,
0203,1/11/2010,C,13:00,14:30,,
0203,1/11/2010,W,14:30,15:00,,
0203,1/11/2010,B,15:00,17:00,,Off train
0203,1/11/2010,W,17:00,20:00,,
0203,1/11/2010,B,20:00,22:00,,Off train
0203,1/11/2010,W,22:00,1:30,,
0203,1/12/2010,C,1:30,2:58,,
0203,1/12/2010,P,2:58,4:00,,
0203,1/12/2010,S,4:00,12:00,H,
0203,1/12/2010,P,12:00,13:30,,
0203,1/12/2010,C,13:30,14:30,,
0203,1/12/2010,W,14:30,15:00,,
0203,1/13/2010,C,1:30,3:00,,
0203,1/13/2010,S,3:00,10:00,H,
0203,1/13/2010,P,10:00,13:00,,
0203,1/13/2010,C,13:00,14:30,,
0203,1/13/2010,W,14:30,1:30,,
0203,1/14/2010,C,1:30,2:30,,
0203,1/14/2010,P,2:30,3:00,,
0203,1/14/2010,S,3:00,11:30,,
0203,1/14/2010,P,11:30,13:00,,
0203,1/14/2010,C,13:00,14:30,,
0203,1/14/2010,W,14:30,15:00,,
0203,1/14/2010,B,15:00,17:00,,Off train
0203,1/14/2010,W,17:00,21:00,,
0203,1/15/2010,C,1:30,3:00,,
0203,1/15/2010,S,3:00,9:30,,
0203,1/15/2010,P,9:30,13:00,,
0203,1/15/2010,C,13:00,14:30,,
0203,1/15/2010,W,14:30,15:00,,
0203,1/15/2010,I,15:00,19:00,,Off train
0203,1/15/2010,S,15:00,18:00,A,
0203,1/16/2010,C,1:30,3:00,,
0203,1/16/2010,S,3:00,9:00,H,
0203,1/16/2010,P,9:00,22:00,,
0203,1/16/2010,S,22:00,8:00,H,
0203,1/17/2010,P,8:00,20:00,,
0203,1/17/2010,S,20:00,7:30,H,
0203,1/18/2010,P,7:30,12:30,,
0203,1/18/2010,C,12:30,14:30,,
0203,1/18/2010,W,14:30,21:00,,
0203,1/18/2010,B,21:00,22:00,,
0203,1/19/2010,C,0:30,2:30,,
0203,1/19/2010,S,2:30,10:30,H,
0203,1/19/2010,P,10:30,13:00,,
0203,1/19/2010,C,13:00,14:30,,
0203,1/19/2010,W,14:30,15:00,,
0203,1/19/2010,B,15:00,18:00,,Off train
0203,1/19/2010,W,18:00,21:00,,
0203,1/20/2010,C,0:30,2:00,,
0203,1/20/2010,S,2:00,9:00,H,
0203,1/20/2010,P,9:00,13:00,,
0203,1/20/2010,C,13:00,14:30,,
0203,1/20/2010,W,14:30,15:00,,
0203,1/20/2010,B,15:00,18:00,,Off train
0203,1/20/2010,W,18:00,21:00,,
0203,1/21/2010,C,0:30,2:00,,
0203,1/21/2010,S,2:00,10:00,H,
0203,1/21/2010,P,10:00,0:00,,
0203,1/22/2010,S,0:00,9:00,H,
0203,1/22/2010,P,9:00,21:00,,
0203,1/22/2010,S,21:00,5:00,H,
0203,1/23/2010,P,5:00,5:30,,
0203,1/23/2010,C,5:30,7:00,,
0203,1/23/2010,S,7:00,10:30,A,
0203,1/23/2010,B,14:00,16:30,,Off train
0203,1/23/2010,C,16:30,18:00,,
0203,1/23/2010,P,18:00,22:00,,
0203,1/23/2010,S,22:00,5:30,H,
0203,1/24/2010,C,5:30,7:00,,
0203,1/24/2010,S,7:00,10:00,A,
0203,1/24/2010,B,14:00,16:00,,Off train
0203,1/24/2010,C,18:00,19:30,,
0203,1/24/2010,P,19:30,0:00,,
0058,2/1/2010,S,0:00,3:30,H,
0058,2/1/2010,P,3:30,4:30,,
0058,2/1/2010,C,4:30,4:42,,
0058,2/1/2010,W,4:42,9:00,,
0058,2/1/2010,B,9:00,10:00,,Off train
